<version>,<mean_time>,<total>
1250,0.171612,8.409
1251,0.171592,8.408
1252,0.171633,8.41
1253,0.170265,8.343
1254,0.168122,8.238
1255,0.167633,8.214
1256,0.169041,8.283
1257,0.168918,8.277
1258,0.168816,8.272
1259,0.17049,8.354
1260,0.169837,8.322
1261,0.170429,8.351
1262,0.170939,8.376
1263,0.170612,8.36
1264,0.17098,8.378
1265,0.169082,8.285
1266,0.168714,8.267
1267,0.169694,8.315
1268,0.169163,8.289
1269,0.16798,8.231
1270,0.169265,8.294
1271,0.169673,8.314
1272,0.170122,8.336
1273,0.169449,8.303
1274,0.169224,8.292
1275,0.169163,8.289
1276,0.170755,8.367
1277,0.169735,8.317
1278,0.168755,8.269
1279,0.170531,8.356
1280,0.169898,8.325
1281,0.16949,8.305
1282,0.170612,8.36
1283,0.17049,8.354
1284,0.170571,8.358
1285,0.170633,8.361
1286,0.168816,8.272
1287,0.170347,8.347
1288,0.169204,8.291
1289,0.17,8.33
1290,0.169163,8.289
1291,0.169735,8.317
1292,0.169347,8.298
1293,0.171347,8.396
1294,0.169816,8.321
1295,0.169755,8.318
1296,0.169551,8.308
1297,0.16849,8.256
